Date,Value USD,Drop 7,Up 7,Min 7,Max 7,Mean 7,Mean Change 7,Change,Predict,Actual
10/05/2016,82.32124401888929,3.0,4.0,80.85951107170325,82.33112059285676,81.67503389358906,-0.12134076588609892,0.6123475859833434,-1.0,0
10/04/2016,81.70889643290595,3.0,4.0,81.02741282915031,82.33112059285676,81.79637465947515,-0.08606728743083636,-0.1283954615771421,-2.0,1
10/03/2016,81.83729189448309,3.0,4.0,81.02741282915031,82.33112059285676,81.88244194690597,-0.09312198312189172,0.15802518347953765,-1.0,0
09/30/2016,81.67926671100355,2.0,5.0,81.67926671100355,82.33112059285676,81.97556393002787,0.1693126965852534,0.7703727694629237,2.0,0
09/29/2016,80.90889394154063,3.0,4.0,80.90889394154063,82.33112059285676,81.80625123344262,-0.012698452243893956,-1.0370402665846823,-2.0,1
09/28/2016,81.94593420812531,2.0,5.0,80.90889394154063,82.33112059285676,81.81894968568653,0.16931269658525747,0.8000024913653476,2.0,0
09/27/2016,81.14593171675995,2.0,5.0,80.90889394154063,82.32124401888929,81.64963698910127,0.21728462728440792,0.3456800888615277,2.0,0
09/26/2016,80.80025162789843,3.0,4.0,80.80025162789843,81.94593420812531,81.43235236181684,0.026807843625996548,-0.7209898996255362,-1.0,1
09/23/2016,81.52124152752397,3.0,4.0,80.80025162789843,81.94593420812531,81.40554451819087,-0.07054695691052514,-0.8098790653327939,-2.0,1
09/22/2016,82.33112059285676,3.0,4.0,80.80025162789843,82.33112059285676,81.4760914751014,-0.07336883518694037,0.13827203554463094,-1.0,0
09/21/2016,82.19284855731213,3.0,4.0,80.80025162789843,82.33112059285676,81.54946031028831,-0.0790125917397871,0.7308664735929966,-1.0,0
09/20/2016,81.46198208371914,3.0,4.0,80.80025162789843,82.33112059285676,81.62847290202811,0.06490320035768045,-0.029629721902409763,-1.0,1
09/19/2016,81.49161180562155,3.0,4.0,80.80025162789843,82.33112059285676,81.56356970167043,0.012698452243893956,0.4345692545688422,2.0,0
09/16/2016,81.0570425510527,3.0,4.0,80.80025162789843,82.33112059285676,81.55087124942655,-0.028218782764207213,0.05925944380481951,-1.0,0
09/15/2016,80.99778310724788,2.0,5.0,80.99778310724788,82.33112059285676,81.57909003219075,0.14814860951210154,0.5135818463086252,2.0,0
09/14/2016,80.48420126093926,2.0,5.0,80.48420126093926,82.33112059285676,81.43094142267864,0.20740805331693726,-0.3950629586989436,-1.0,1
09/13/2016,80.8792642196382,3.0,4.0,80.48420126093926,82.19284855731213,81.2235333693617,0.035273478455260535,-1.0666699884871065,-1.0,1
09/12/2016,81.94593420812531,3.0,4.0,80.48420126093926,81.94593420812531,81.18825989090645,0.1622580008942062,1.6197581306656161,2.0,0
09/09/2016,80.32617607745969,3.0,4.0,80.32617607745969,81.94593420812531,81.02600189001224,-0.06490320035768045,-1.6197581306656161,-2.0,1
09/08/2016,81.94593420812531,4.0,3.0,80.32617607745969,81.94593420812531,81.09090509036992,-0.16507987917062547,-0.2666674971217731,-2.0,1
09/07/2016,82.21260170524708,4.0,3.0,80.32617607745969,82.21260170524708,81.25598496954053,-0.0733688351869424,0.7012367516906011,0.0,0
09/06/2016,81.51136495355648,4.0,3.0,80.32617607745969,82.21260170524708,81.32935380472749,-0.0719578960487358,0.5234584202760715,0.0,0
09/02/2016,80.98790653328041,3.0,4.0,80.32617607745969,82.21260170524708,81.4013117007762,0.08324540915441705,0.6913601777231264,2.0,0
09/01/2016,80.29654635555728,2.0,5.0,80.29654635555728,82.21260170524708,81.3180662916218,0.2920644016095671,0.3950629586989436,2.0,0
08/31/2016,79.90148339685834,3.0,4.0,79.90148339685834,82.21260170524708,81.02600189001221,0.022575026211366585,-0.2666674971217873,-1.0,1
08/30/2016,80.16815089398013,2.0,5.0,79.90148339685834,82.21260170524708,81.00342686380088,0.296297219024195,0.2962972190241828,2.0,0
08/29/2016,79.87185367495594,1.0,6.0,79.87185367495594,82.21260170524708,80.70712964477666,0.3767207499021928,0.29629721902421124,2.0,0
08/26/2016,79.57555645593173,1.0,6.0,79.57555645593173,81.51136495355648,80.33040889487448,0.3118175495445103,0.24691434918682376,2.0,0
08/25/2016,79.32864210674491,1.0,6.0,79.32864210674491,80.98790653328041,80.01859134532997,0.2412705926339893,0.02962972190242397,2.0,0
08/24/2016,79.29901238484248,2.0,5.0,79.29901238484248,80.29654635555728,79.77732075269599,0.07054695691052107,-0.5037052723411506,-1.0,1
08/23/2016,79.80271765718363,3.0,4.0,79.29901238484248,80.16815089398013,79.70677379578545,-0.022575026211368608,-0.2567909231542842,-2.0,1
08/22/2016,80.05950858033792,2.0,5.0,79.29901238484248,80.16815089398013,79.72934882199681,0.09876573967473233,0.5827178640809194,2.0,0
08/19/2016,79.476790716257,2.0,5.0,79.29901238484248,80.05950858033792,79.63058308232209,0.08465634829262772,0.19753147934945048,2.0,0
08/18/2016,79.27925923690755,3.0,4.0,79.27925923690755,80.05950858033792,79.54592673402945,-0.0380953567316839,-0.5629647161459701,-2.0,1
08/17/2016,79.84222395305352,3.0,4.0,79.27925923690755,80.05950858033792,79.58402209076114,-0.049424337300306674,0.1676114852064643,-1.0,0
08/16/2016,79.67461246784706,4.0,3.0,79.27925923690755,80.05950858033792,79.63344642806146,-0.0677421534717837,-0.09859499129791516,-2.0,1
08/15/2016,79.77320745914497,3.0,4.0,79.27925923690755,80.05950858033792,79.70118858153322,0.12957223151287525,0.8774954225514621,2.0,0
08/12/2016,78.89571203659351,3.0,4.0,78.89571203659351,80.05950858033792,79.57161635002034,0.1521716503494994,-0.09859499129791516,-1.0,1
08/11/2016,78.99430702789142,3.0,4.0,78.89571203659351,79.84222395305352,79.41944469967083,0.13090023572520085,0.4338179617108296,2.0,0
08/10/2016,78.5604890661806,4.0,3.0,78.5604890661806,79.84222395305352,79.28854446394564,0.049158457684979694,-0.3746609669320975,-2.0,1
08/09/2016,78.93515003311269,3.0,4.0,78.5604890661806,79.84222395305352,79.23938600626066,0.1450754871955086,0.10845449042773224,2.0,0
08/08/2016,78.82669554268496,4.0,3.0,78.5604890661806,79.77320745914497,79.09431051906516,0.0943694916708649,-0.18733048346604164,-2.0,1
08/05/2016,79.014026026151,3.0,4.0,78.5604890661806,79.77320745914497,78.99994102739427,0.2014154822228887,0.6507269425662514,2.0,0
08/04/2016,78.36329908358475,3.0,4.0,78.36329908358475,79.014026026151,78.7985255451714,0.1845134837146755,0.7591814329939695,2.0,0
08/03/2016,77.60411765059078,2.0,5.0,77.60411765059078,79.014026026151,78.6140120614567,0.2591639771259549,0.4239584625810409,2.0,0
08/02/2016,77.18015918800974,2.0,5.0,77.18015918800974,79.014026026151,78.35484808433075,0.2000069823472046,0.019718998259577347,2.0,0
08/01/2016,77.16044018975016,1.0,6.0,77.16044018975016,79.014026026151,78.15484110198355,0.2831084750125947,0.2070494817256332,2.0,0
07/29/2016,76.95339070802453,2.0,5.0,76.95339070802453,79.014026026151,77.87173262697095,0.10704599055202177,-1.1239829007962785,-1.0,1
07/28/2016,78.0773736088208,1.0,6.0,76.95339070802453,79.014026026151,77.76468663641893,0.2267684799852065,0.6507269425662514,2.0,0
07/27/2016,77.42664666625456,1.0,6.0,76.95339070802453,78.36329908358475,77.53791815643373,0.13944148769277018,0.03943799651919733,2.0,0
07/26/2016,77.38720866973536,2.0,5.0,76.95339070802453,78.0773736088208,77.39847666874097,-0.03239549714074234,-0.4436774608406182,-2.0,1
07/25/2016,77.83088613057598,3.0,4.0,76.95339070802453,78.0773736088208,77.43087216588172,-0.2295854797365808,-0.9563714155898282,-2.0,1
07/22/2016,78.7872575461658,3.0,4.0,76.95339070802453,78.7872575461658,77.66045764561831,-0.07465049341127943,1.1042639025366867,-1.0,0
07/21/2016,77.68299364362912,4.0,3.0,76.95339070802453,78.7872575461658,77.73510813902958,-0.1845134837146714,-0.5619914503981107,-2.0,1
07/20/2016,78.24498509402723,3.0,4.0,77.38720866973536,78.7872575461658,77.91962162274423,0.06619949415717688,0.6310079443066599,2.0,0
07/19/2016,77.61397714972057,3.0,4.0,77.38720866973536,78.7872575461658,77.85342212858707,0.030986997265062294,0.4042394643214493,2.0,0
07/18/2016,77.20973768539912,3.0,4.0,77.20973768539912,78.7872575461658,77.822435131322,0.02676149763800595,0.009859499129802884,2.0,0
07/15/2016,77.19987818626932,2.0,5.0,77.19987818626932,78.7872575461658,77.79567363368399,0.11267999005476018,0.1577519860766614,2.0,0
07/14/2016,77.04212620019266,1.0,6.0,77.04212620019266,78.7872575461658,77.68299364362922,0.3450824695427132,0.670445940825843,2.0,0
07/13/2016,76.37168025936681,2.0,5.0,76.37168025936681,78.24498509402723,77.3379111740865,0.18451348371467344,-0.019718998259591558,-1.0,1
07/12/2016,76.3913992576264,1.0,6.0,76.37168025936681,78.24498509402723,77.15339769037185,0.4000139646944051,0.9465119164600112,2.0,0
07/11/2016,75.44488734116639,1.0,6.0,75.44488734116639,77.61397714972057,76.75338372567742,0.3239549714074396,0.09859499129790096,2.0,0
07/08/2016,75.34629234986849,1.0,6.0,75.34629234986849,77.20973768539912,76.42942875426998,0.5352299527601231,1.8831643337902333,2.0,0
07/07/2016,73.46312801607826,1.0,6.0,73.46312801607826,77.19987818626932,75.89419880150987,0.5972039472902415,0.4436774608406324,2.0,0
07/06/2016,73.01945055523763,2.0,5.0,73.01945055523763,77.04212620019266,75.29699485421963,0.4887494568625336,-0.6014294469172938,-1.0,1
07/05/2016,73.62088000215492,2.0,5.0,73.01945055523763,76.3913992576264,74.80824539735708,0.4197329629539906,0.18733048346604164,2.0,0
07/01/2016,73.43354951868888,1.0,6.0,73.01945055523763,76.3913992576264,74.3885124344031,0.46621345885158,0.3056444730235341,2.0,0
06/30/2016,73.12790504566534,2.0,5.0,73.01945055523763,75.44488734116639,73.92229897555151,-0.030986997265060268,-2.5338912763564707,-2.0,1
06/29/2016,75.66179632202181,2.0,5.0,73.01945055523763,75.66179632202181,73.95328597281659,0.17747098433625294,1.5578008625070936,2.0,0
06/28/2016,74.10399545951472,2.0,5.0,73.01945055523763,75.66179632202181,73.77581498848033,0.16479448545508998,1.7944288416220928,2.0,0
06/27/2016,72.30956661789263,3.0,4.0,72.30956661789263,75.66179632202181,73.61102050302523,-0.13944148769276815,-1.6859743511943748,-2.0,1
06/24/2016,73.995540969087,3.0,4.0,72.30956661789263,75.66179632202181,73.75046199071801,-0.5014259557436945,-3.1353207232737788,-2.0,1
06/23/2016,77.13086169236078,3.0,4.0,72.30956661789263,77.13086169236078,74.25188794646171,-0.2887424745153311,1.676114852064586,-1.0,0
06/22/2016,75.4547468402962,4.0,3.0,72.30956661789263,77.13086169236078,74.54063042097705,-0.4450859607163125,-0.7887599303833355,-2.0,1
06/21/2016,76.24350677067953,4.0,3.0,72.30956661789263,77.13086169236078,74.98571638169336,-0.08450999254107218,-0.009859499129788674,-2.0,1
06/20/2016,76.25336626980932,4.0,3.0,72.30956661789263,77.13086169236078,75.07022637423445,-0.2577554772502668,0.3450824695427315,0.0,0
06/17/2016,75.90828380026659,5.0,2.0,72.30956661789263,77.13086169236078,75.32798185148472,-0.7056584377179494,-1.340891881651686,-2.0,1
06/16/2016,77.24917568191827,4.0,3.0,73.995540969087,77.24917568191827,76.03364028920267,-0.4394519612135781,0.17747098433622455,0.0,0
06/15/2016,77.07170469758205,4.0,3.0,75.4547468402962,77.24917568191827,76.47309225041623,-0.04788899577327551,-0.39437996519166063,-2.0,1
06/14/2016,77.46608466277371,4.0,3.0,75.4547468402962,77.46608466277371,76.52098124618952,-0.2633894767530092,0.16761148520645008,0.0,0
06/13/2016,77.29847317756726,4.0,3.0,75.90828380026659,77.46608466277371,76.78437072294254,-0.4014224645700933,-1.754990845102924,-2.0,1
06/10/2016,79.05346402267018,4.0,3.0,75.90828380026659,79.05346402267018,77.18579318751263,-0.5521319512683383,-1.0648259060175036,-2.0,1
06/09/2016,80.11828992868769,5.0,2.0,75.90828380026659,80.11828992868769,77.73792513878095,-0.6563609420689959,-0.384520466061872,-2.0,1
06/08/2016,80.50281039474956,4.0,3.0,77.07170469758205,80.50281039474956,78.39428608084995,-0.3169124720290211,1.0352474086281376,0.0,0
06/07/2016,79.46756298612142,4.0,3.0,77.07170469758205,80.50281039474956,78.71119855287897,-0.33381447053723434,0.059156994778732035,0.0,0
06/06/2016,79.40840599134269,3.0,4.0,77.29847317756726,80.50281039474956,79.0450130234162,-0.19296448296878005,0.5915699477875194,-1.0,0
06/03/2016,78.81683604355517,4.0,3.0,77.29847317756726,80.50281039474956,79.23797750638498,-0.21831748073109988,-0.009859499129788674,-2.0,1
06/02/2016,78.82669554268496,3.0,4.0,78.81683604355517,80.50281039474956,79.45629498711608,0.1352159880657179,0.7197434364748005,2.0,0
06/01/2016,78.10695210621016,2.0,5.0,78.10695210621016,80.50281039474956,79.32107899905039,0.3267719711588159,0.27606597563418234,2.0,0
05/31/2016,77.83088613057598,2.0,5.0,77.83088613057598,80.50281039474956,78.99430702789157,0.28029147526122244,-0.7098839373450261,-1.0,1
05/27/2016,78.540770067921,2.0,5.0,77.83088613057598,79.46756298612142,78.71401555263036,0.2253599801095245,0.6507269425662514,2.0,0
05/26/2016,77.89004312535475,3.0,4.0,77.83088613057598,79.40840599134269,78.48865557252084,0.20845798160131326,-0.05915699477874625,-1.0,1
05/25/2016,77.9492001201335,4.0,3.0,77.83088613057598,78.82669554268496,78.28019759091953,0.07887599303833577,-0.3155039721533228,-2.0,1
05/24/2016,78.26470409228682,3.0,4.0,77.83088613057598,78.82669554268496,78.20132159788119,0.38592896593756415,2.13951131116481,2.0,0
05/23/2016,76.12519278112201,4.0,3.0,76.12519278112201,78.540770067921,77.81539263194361,0.21831748073109988,-0.4535369599704495,-2.0,1
05/20/2016,76.57872974109246,4.0,3.0,76.12519278112201,78.540770067921,77.59707515121251,0.2901509743910111,0.7789004312535609,-1.0,0
05/19/2016,75.7998293098389,4.0,3.0,75.7998293098389,78.540770067921,77.30692417682148,0.3140954722776489,-0.5422724521385618,-2.0,1
05/18/2016,76.34210176197746,4.0,3.0,75.7998293098389,78.26470409228682,76.99282870454385,0.3112784725262827,0.6310079443066883,-1.0,0
05/17/2016,75.71109381767077,4.0,3.0,75.71109381767077,78.26470409228682,76.68155023201757,0.17747098433625294,-0.9958094121089544,-2.0,1
05/16/2016,76.70690322977973,3.0,4.0,75.71109381767077,78.26470409228682,76.50407924768129,0.3591674682995541,0.9563714155897856,2.0,0
05/13/2016,75.75053181418994,4.0,3.0,75.71109381767077,76.70690322977973,76.14491177938176,-0.09577799154655102,-1.0451069077579265,-2.0,1
05/12/2016,76.79563872194787,3.0,4.0,75.71109381767077,76.79563872194787,76.2406897709283,0.05211449540032983,0.5817104486577165,2.0,0
05/11/2016,76.21392827329015,4.0,3.0,75.71109381767077,76.79563872194787,76.18857527552798,-0.3066048138478773,-1.732134733483889,-2.0,1
05/10/2016,77.94606300677404,3.0,4.0,75.71109381767077,77.94606300677404,76.49518008937584,-0.09135387597628153,0.9644841129626088,-1.0,0
05/09/2016,76.98157889381143,3.0,4.0,75.71109381767077,77.94606300677404,76.58653396535213,-0.11120019214818096,0.4920837311033921,-1.0,0
05/06/2016,76.48949516270804,2.0,5.0,75.75053181418994,77.94606300677404,76.69773415750032,0.08167262192372758,0.35430028639440536,2.0,0
05/05/2016,76.13519487631363,2.0,5.0,75.75053181418994,77.94606300677404,76.61606153557659,-0.01417921401195851,0.28540856403998305,-1.0,0
05/04/2016,75.84978631227365,2.0,5.0,75.84978631227365,77.94606300677404,76.63024074958855,0.11825033060134366,-0.11810009546481125,-1.0,1
05/03/2016,75.96788640773846,3.0,4.0,75.84978631227365,77.94606300677404,76.51199041898721,-0.14340725877869634,-1.2498926770025631,-2.0,1
05/02/2016,77.21777908474103,2.0,5.0,75.84978631227365,77.94606300677404,76.6553976777659,0.27556688941789226,1.2006843038922312,2.0,0
04/29/2016,76.0170947808488,3.0,4.0,75.84978631227365,77.21777908474103,76.37983078834802,0.07592148994166742,-0.4330336833709652,-1.0,1
04/28/2016,76.45012846421976,4.0,3.0,75.84978631227365,77.21777908474103,76.30390929840634,-0.1462191658135745,-1.0629008591833011,-2.0,1
04/27/2016,77.51302932340306,4.0,3.0,75.84978631227365,77.51302932340306,76.45012846421994,-0.16449656154026726,0.2263585163075561,0.0,0
04/26/2016,77.2866708070955,4.0,3.0,75.84978631227365,77.51302932340306,76.61462502576018,-0.1504370263658907,0.3838253102606188,0.0,0
04/25/2016,76.90284549683489,4.0,3.0,75.96788640773846,77.51302932340306,76.76506205212607,-0.26994307534813594,-0.954642438340528,-2.0,1
04/22/2016,77.85748793517541,4.0,3.0,76.0170947808488,77.85748793517541,77.03500512747421,-0.3275871695631005,-1.653401336507315,-2.0,1
04/21/2016,79.51088927168273,5.0,2.0,76.0170947808488,79.51088927168273,77.36259229703731,-0.5497278253183404,-0.354300286394448,-2.0,1
04/20/2016,79.86518955807718,4.0,3.0,76.45012846421976,79.86518955807718,77.91232012235567,-0.4316277298535332,0.3936669848826853,0.0,0
04/19/2016,79.47152257319449,4.0,3.0,76.90284549683489,79.86518955807718,78.34394785220921,-0.3782014961908788,-0.6889172235447205,-2.0,1
04/18/2016,80.16043979673921,4.0,3.0,76.90284549683489,80.16043979673921,78.72214934840005,-0.21792279520292165,1.348309423223256,0.0,0
04/15/2016,78.81213037351596,5.0,2.0,76.90284549683489,80.16043979673921,78.94007214360298,-0.3079038203189616,-0.2460418655516605,-2.0,1
04/14/2016,79.05817223906762,4.0,3.0,77.85748793517541,80.16043979673921,79.24797596392196,-0.08435721104629172,0.6101838265681607,0.0,0
04/13/2016,78.44798841249946,3.0,4.0,78.44798841249946,80.16043979673921,79.33233317496823,0.3191514484584721,1.171159280026032,2.0,0
04/12/2016,77.27682913247342,2.0,5.0,77.27682913247342,80.16043979673921,79.01318172650976,0.4681825213069248,0.6889172235447205,2.0,0
04/11/2016,76.5879119089287,3.0,4.0,76.5879119089287,80.16043979673921,78.54499920520284,0.382419356743195,-0.2066751670634233,-1.0,1
04/08/2016,76.79458707599213,2.0,5.0,76.5879119089287,80.16043979673921,78.16257984845963,0.5441040112485881,0.4428753579930316,2.0,0
04/07/2016,76.3517117179991,3.0,4.0,76.3517117179991,79.05817223906762,77.61847583721105,0.2629133077609436,-0.6200255011902556,-1.0,1
04/06/2016,76.97173721918935,2.0,5.0,76.3517117179991,79.05817223906762,77.35556252945011,0.4724003818592329,1.220367653136364,2.0,0
04/05/2016,75.75136956605299,3.0,4.0,75.75136956605299,78.44798841249946,76.88316214759088,0.2643192612783817,-0.8463840174977975,-1.0,1
04/04/2016,76.59775358355078,3.0,4.0,75.75136956605299,77.27682913247342,76.61884288631248,0.13075367712175176,0.2362001909296225,2.0,0
04/01/2016,76.36155339262116,3.0,4.0,75.75136956605299,76.97173721918935,76.48808920919075,0.18839777133671629,1.0924258830494722,2.0,0
03/31/2016,75.26912750957169,3.0,4.0,75.26912750957169,76.97173721918935,76.29969143785401,0.1757441896797758,-0.29525023866200684,-1.0,1
03/30/2016,75.5643777482337,3.0,4.0,75.26912750957169,76.97173721918935,76.12394724817425,0.3093097738364077,1.3778344470894552,2.0,0
03/29/2016,74.18654330114424,2.0,5.0,74.18654330114424,76.97173721918935,75.81463747433783,0.5806588027019798,1.2794177008687484,2.0,0
03/28/2016,72.90712560027549,3.0,4.0,72.90712560027549,76.59775358355078,75.23397867163585,0.3978848454350116,-0.059050047732412736,-1.0,1
03/24/2016,72.9661756480079,2.0,5.0,72.90712560027549,76.59775358355078,74.83609382620085,0.5511337788357764,0.2263585163075561,2.0,0
03/23/2016,72.73981713170035,2.0,5.0,72.73981713170035,76.36155339262116,74.28496004736506,0.6509564785738888,0.9349590890964096,2.0,0
03/22/2016,71.80485804260394,3.0,4.0,71.80485804260394,75.5643777482337,73.63400356879117,0.3810134032257549,-0.7971756443874654,-1.0,1
03/21/2016,72.6020336869914,3.0,4.0,71.80485804260394,75.5643777482337,73.25299016556541,0.4217860552314607,-0.00984167462206642,-1.0,1
03/18/2016,72.61187536161347,3.0,4.0,71.80485804260394,74.18654330114424,72.83120411033394,0.31493358790615594,0.6298671758123221,2.0,0
03/17/2016,71.98200818580115,3.0,4.0,71.80485804260394,72.9661756480079,72.5162705224278,0.2404180514819306,0.7578089458991712,2.0,0
03/16/2016,71.22419923990198,2.0,5.0,71.22419923990198,72.9661756480079,72.27585247094586,0.31352763438871784,0.452717032615098,2.0,0
03/15/2016,70.77148220728688,2.0,5.0,70.77148220728688,72.73981713170035,71.96232483655714,0.34024075122004505,0.4133503341268465,2.0,0
03/14/2016,70.35813187316003,3.0,4.0,70.35813187316003,72.61187536161347,71.62208408533711,0.18699181781927826,-0.1377834447089583,-1.0,1
03/11/2016,70.49591531786899,2.0,5.0,70.35813187316003,72.61187536161347,71.43509226751783,0.4991134986905621,1.3876761217115217,2.0,0
03/10/2016,69.10823919615747,2.0,5.0,69.10823919615747,72.61187536161347,70.93597876882727,0.4358455904058433,-0.452717032615098,-1.0,1
03/09/2016,69.56095622877257,2.0,5.0,69.10823919615747,71.98200818580115,70.50013317842145,0.3543002863944257,0.059050047732398525,2.0,0
03/08/2016,69.50190618104017,3.0,4.0,69.10823919615747,71.22419923990198,70.14583289202703,0.0604560012498447,-1.2991010501128957,-1.0,1
03/07/2016,70.80100723115306,4.0,3.0,69.10823919615747,70.80100723115306,70.08537689077718,-0.2797847499702004,-1.9289682259252168,-2.0,1
03/04/2016,72.72997545707828,5.0,2.0,69.10823919615747,72.72997545707828,70.36516164074736,-0.34024075122004505,-0.00984167462206642,-2.0,1
03/03/2016,72.73981713170035,5.0,2.0,69.10823919615747,72.73981713170035,70.7054023919674,-0.37538958915599857,-0.38382531026063305,-2.0,1
03/02/2016,73.12364244196098,6.0,1.0,69.10823919615747,73.12364244196098,71.08079198112344,-0.6214314547076835,-0.3346169371502725,-2.0,1
03/01/2016,73.45825937911125,5.0,2.0,69.50190618104017,73.45825937911125,71.70222343583109,-0.24041805148193265,2.2143767899651583,0.0,0
02/29/2016,71.2438825891461,6.0,1.0,69.50190618104017,73.45825937911125,71.94264148731303,-0.29665619217946315,-0.33461693715031515,-2.0,1
02/26/2016,71.57849952629641,6.0,1.0,70.80100723115306,73.45825937911125,72.23929767949251,-0.18699181781928026,-0.5314504295916151,-2.0,1
02/25/2016,72.10994995588803,5.0,2.0,71.2438825891461,73.45825937911125,72.42628949731176,0.2882204710748328,1.397517796333574,-1.0,0
02/24/2016,70.71243215955445,5.0,2.0,70.71243215955445,73.45825937911125,72.13806902623693,0.2474478190691229,-0.2952502386620353,-2.0,1
02/23/2016,71.00768239821649,5.0,2.0,70.71243215955445,73.45825937911125,71.89062120716781,0.1743382361623357,-0.8955923906081438,-2.0,1
02/22/2016,71.90327478882463,4.0,3.0,70.71243215955445,73.45825937911125,71.71628297100547,0.4372515439232793,1.5057762171763331,-1.0,0
02/19/2016,70.3974985716483,4.0,3.0,70.3974985716483,72.10994995588803,71.27903142708217,0.16168465450539315,0.2854085640399546,-1.0,0
02/18/2016,70.11209000760834,4.0,3.0,70.11209000760834,72.10994995588803,71.11734677257678,0.09841674622067437,-0.7774922951433467,-2.0,1
02/17/2016,70.88958230275169,3.0,4.0,70.11209000760834,72.10994995588803,71.01893002635613,0.3244834351249933,1.0510163927386174,2.0,0
02/16/2016,69.83856591001307,3.0,4.0,69.83856591001307,71.90327478882463,70.69444659123111,0.2202574144287724,0.6679356514600272,2.0,0
02/12/2016,69.17063025855305,2.0,5.0,69.17063025855305,71.90327478882463,70.47418917680234,0.5360651208651745,1.91540370639278,2.0,0
02/11/2016,67.25522655216027,2.0,5.0,67.25522655216027,71.90327478882463,69.93812405593718,0.4282648963190943,-1.6501939624307056,-1.0,1
02/10/2016,68.90542051459097,2.0,5.0,67.25522655216027,70.88958230275169,69.50985915961807,0.4685411690034158,1.7877101259665835,2.0,0
02/09/2016,67.11771038862439,2.0,5.0,67.11771038862439,70.88958230275169,69.04131799061466,0.5063491818753606,0.5500646541435685,2.0,0
02/08/2016,66.56764573448082,2.0,5.0,66.56764573448082,70.88958230275169,68.53496880873931,0.08840324798736024,-3.7031138323593495,-1.0,1
02/05/2016,70.27075956684017,3.0,4.0,66.56764573448082,70.27075956684017,68.44656556075195,-0.3620323489006125,-2.102032785477192,-2.0,1
02/04/2016,72.37279235231736,4.0,3.0,66.56764573448082,72.37279235231736,68.80859790965255,-0.5556775587776782,-0.6875808176794322,-2.0,1
02/03/2016,73.0603731699968,4.0,3.0,66.56764573448082,73.0603731699968,69.36427546843024,-0.6917904961550444,0.9626131447512164,0.0,0
02/02/2016,72.09776002524558,4.0,3.0,66.56764573448082,73.0603731699968,70.05606596458527,-0.5935646650579746,-0.9626131447512164,-2.0,1
02/01/2016,73.0603731699968,5.0,2.0,66.56764573448082,73.0603731699968,70.64963062964323,-0.8643873136541671,-0.10804841420676324,-2.0,1
01/29/2016,73.16842158420356,5.0,2.0,66.56764573448082,73.16842158420356,71.51401794329742,-0.2189032807306006,5.068452884608534,0.0,0
01/28/2016,68.09996869959502,5.0,2.0,68.09996869959502,73.16842158420356,71.73292122402802,0.08840324798736024,-1.5519681313336235,-2.0,1
01/27/2016,69.65193683092865,5.0,2.0,68.09996869959502,73.16842158420356,71.64451797604066,0.2525807085353092,-0.9527905616415496,-2.0,1
01/26/2016,70.6047273925702,4.0,3.0,68.09996869959502,73.16842158420356,71.39193726750536,0.3704517058517841,0.13751616353589213,-1.0,0
01/25/2016,70.4672112290343,5.0,2.0,68.09996869959502,73.16842158420356,71.02148556165358,0.09822583109706376,-0.9429679785318256,-2.0,1
01/22/2016,71.41017920756613,4.0,3.0,68.09996869959502,73.16842158420356,70.92325973055652,0.3957097767053169,1.1197744745065563,-1.0,0
01/21/2016,70.29040473305957,3.0,4.0,68.09996869959502,73.16842158420356,70.52754995385118,0.5346291663997371,0.8643873136541771,2.0,0
01/20/2016,69.4260174194054,4.0,3.0,68.09996869959502,71.41017920756613,69.99292078745145,-0.2890645886570776,-0.6974034007891703,-2.0,1
01/19/2016,70.12342082019457,4.0,3.0,69.4260174194054,71.41017920756613,70.28198537610854,-0.12909680658471448,-0.43219365682708144,-2.0,1
01/15/2016,70.55561447702165,4.0,3.0,69.4260174194054,71.41017920756613,70.41108218269325,-0.2694194224376584,-1.9350488726121569,-2.0,1
01/14/2016,72.49066334963379,4.0,3.0,69.4260174194054,72.49066334963379,70.68050160513091,-0.1908387575600098,0.6875808176794322,0.0,0
01/13/2016,71.80308253195437,4.0,3.0,69.4260174194054,72.49066334963379,70.87134036269093,-0.2890645886570756,-1.6305487962112863,-2.0,1
01/12/2016,73.43363132816566,4.0,3.0,69.4260174194054,73.43363132816566,71.160404951348,-0.3311613734129618,0.8250969812153528,0.0,0
01/11/2016,72.60853434695031,4.0,3.0,69.4260174194054,73.43363132816566,71.49156632476097,-0.3087097548764908,1.0215486434094745,0.0,0
01/08/2016,71.58698570354083,4.0,3.0,70.12342082019457,73.43363132816566,71.80027607963746,-0.3367742780470796,-0.8938550629832918,-2.0,1
01/07/2016,72.48084076652412,4.0,3.0,70.55561447702165,73.43363132816566,72.13705035768454,-0.4827097985341474,-1.4537423002365557,-2.0,1
01/06/2016,73.93458306676068,4.0,3.0,71.58698570354083,73.93458306676068,72.61976015621869,-0.3465968611567892,-0.98225831097065,-2.0,1
01/05/2016,74.91684137773133,4.0,3.0,71.58698570354083,74.91684137773133,72.96635701737547,-0.3648388012176684,0.5598872372532782,0.0,0
01/04/2016,74.35695414047805,4.0,3.0,71.58698570354083,74.91684137773133,73.33119581859314,-0.3915000982297272,-1.8171778752956984,-2.0,1
12/31/2015,76.17413201577375,5.0,2.0,71.58698570354083,76.17413201577375,73.72269591682287,-0.6216291882285674,-0.7858066487765285,-2.0,1
