Date,Value USD,Drop 7,Up 7,Min 7,Max 7,Mean 7,Mean Change 7,Change,Predict,Actual
04/08/1986,0.022279,2.0,4.0,0.021573,0.022783,0.02204871428571425,0.00012957142857142882,0.00040300000000000063,2,0
04/09/1986,0.021876,3.0,3.0,0.021573,0.022279,0.021919142857142825,0.0,-0.00010100000000000041,-2,1
04/10/1986,0.021977,3.0,4.0,0.021573,0.022279,0.021919142857142825,2.885714285714297e-05,0.00020200000000000082,2,0
04/11/1986,0.021775,3.0,4.0,0.021573,0.022279,0.02189028571428568,1.4428571428570987e-05,0.00010099999999999693,2,0
04/14/1986,0.021674000000000002,4.0,3.0,0.021573,0.022279,0.02187585714285711,-7.200000000000014e-05,-0.0004029999999999971,-2,1
04/15/1986,0.022077,4.0,3.0,0.021674000000000002,0.022279,0.021947857142857102,-0.0001151428571428573,-0.0007060000000000018,-2,1
04/16/1986,0.022783,4.0,3.0,0.021674000000000002,0.022783,0.022062999999999958,-0.00015842857142857133,-0.0006049999999999979,-2,1
04/17/1986,0.023388,5.0,2.0,0.021674000000000002,0.023388,0.02222142857142853,-0.00030242857142857165,-0.0006050000000000014,-2,1
04/18/1986,0.023993,5.0,2.0,0.021674000000000002,0.023993,0.022523857142857102,-0.0003600000000000002,-0.000504000000000001,-2,1
04/21/1986,0.024497,5.0,2.0,0.021674000000000002,0.024497,0.0228838571428571,-0.0003312857142857145,0.00040300000000000063,0,0
04/22/1986,0.024094,5.0,2.0,0.021674000000000002,0.024497,0.02321514285714282,-0.00031685714285714254,0.00020200000000000082,0,0
04/23/1986,0.023892,5.0,2.0,0.022077,0.024497,0.023531999999999963,-0.0004608571428571428,-0.001410999999999999,-2,1
04/24/1986,0.025303,5.0,2.0,0.022783,0.025303,0.0239928571428571,-0.0004608571428571423,-0.0007059999999999983,-2,1
04/25/1986,0.026008999999999997,4.0,3.0,0.023388,0.026008999999999997,0.024453714285714245,-0.0003455714285714287,0.00020199999999999732,0,0
04/28/1986,0.025807,3.0,4.0,0.023892,0.026008999999999997,0.02479928571428568,-0.00017285714285714276,0.0006040000000000004,-1,0
04/29/1986,0.025203,2.0,5.0,0.023892,0.026008999999999997,0.02497214285714281,1.4428571428571485e-05,0.0008069999999999987,2,0
04/30/1986,0.024396,2.0,4.0,0.023892,0.026008999999999997,0.024957714285714246,-4.3142857142857174e-05,0.0,-1,1
05/01/1986,0.024396,3.0,3.0,0.023892,0.026008999999999997,0.025000857142857102,-0.00010085714285714262,-0.00020199999999999732,-2,1
05/02/1986,0.024598,3.0,3.0,0.024396,0.026008999999999997,0.025101714285714248,-8.642857142857113e-05,-0.0013099999999999989,-2,1
05/05/1986,0.025907999999999997,3.0,3.0,0.024396,0.026008999999999997,0.02518814285714282,-4.314285714285766e-05,-0.0004030000000000041,-2,1
05/06/1986,0.026311,3.0,3.0,0.024396,0.026311,0.025231285714285675,5.757142857142865e-05,0.0009070000000000016,1,0
05/07/1986,0.025404,4.0,2.0,0.024396,0.026311,0.025173714285714247,-0.00020157142857142845,-0.0012099999999999993,-2,1
05/08/1986,0.026614,5.0,1.0,0.024396,0.026614,0.02537528571428568,-0.0003600000000000002,-0.00030200000000000365,-2,1
05/09/1986,0.026916000000000002,6.0,1.0,0.024396,0.026916000000000002,0.025735285714285683,-0.0007057142857142858,-0.0024199999999999985,-2,1
05/12/1986,0.029336,5.0,2.0,0.024598,0.029336,0.02644099999999996,-0.0006335714285714288,0.0003030000000000012,0,0
05/13/1986,0.029033,5.0,2.0,0.025404,0.029336,0.027074571428571392,-0.0005472857142857145,-0.0007059999999999983,-2,1
05/14/1986,0.029738999999999998,4.0,3.0,0.025404,0.029738999999999998,0.027621857142857104,-0.0003888571428571426,0.0007059999999999983,0,0
05/15/1986,0.029033,4.0,2.0,0.025404,0.029738999999999998,0.028010714285714246,-0.0005184285714285715,0.0,0,1
05/16/1986,0.029033,3.0,3.0,0.026614,0.029738999999999998,0.028529142857142805,-0.00030242857142857165,0.0003020000000000002,-1,0
05/19/1986,0.028731,2.0,4.0,0.026916000000000002,0.029738999999999998,0.028831571428571387,-0.0002304285714285714,0.00020199999999999732,-1,0
05/20/1986,0.028529000000000002,2.0,4.0,0.028529000000000002,0.029738999999999998,0.029061999999999963,-7.199999999999965e-05,-0.0013109999999999962,-2,1
05/21/1986,0.02984,2.0,4.0,0.028529000000000002,0.02984,0.029133999999999962,-8.642857142857162e-05,0.00020199999999999732,-1,0
05/22/1986,0.029638,2.0,4.0,0.028529000000000002,0.02984,0.029220428571428533,-1.4428571428571485e-05,-0.00020199999999999732,-2,1
