Date,Value USD,Drop 7,Up 7,Min 7,Max 7,Mean 7,Mean Change 7,Change,Predict
05/29/2012,28.84,2.0,5.0,28.84,38.23,32.71999971428571,1.4342855714285707,0.6499989999999976,2.0
05/30/2012,28.190001000000002,3.0,4.0,28.190001000000002,34.029999,31.28571414285715,0.6328569999999993,-1.4099989999999991,-1.0
05/31/2012,29.6,3.0,4.0,28.190001000000002,33.029999,30.652857142857147,0.46857157142857175,1.8800010000000036,2.0
06/01/2012,27.719998999999998,2.0,5.0,27.719998999999998,33.029999,30.184285571428575,0.7285714285714288,0.8199989999999993,2.0
06/04/2012,26.9,1.0,6.0,26.9,33.029999,29.455714142857147,1.0228568571428565,1.0299989999999966,2.0
06/05/2012,25.870001000000002,2.0,5.0,25.870001000000002,31.91,28.432857285714288,0.7285715714285718,-0.9399979999999957,-1.0
06/06/2012,26.809998999999998,2.0,5.0,25.870001000000002,29.6,27.70428571428572,0.3614287142857146,0.5,2.0
06/07/2012,26.309998999999998,3.0,4.0,25.870001000000002,29.6,27.342857000000006,0.1557144285714287,-0.7900010000000037,-1.0
06/08/2012,27.1,2.0,5.0,25.870001000000002,29.6,27.187142571428577,0.37,0.08999999999999986,2.0
06/11/2012,27.01,3.0,4.0,25.870001000000002,27.719998999999998,26.817142571428576,0.04571414285714275,-0.389999999999997,-1.0
06/12/2012,27.4,3.0,4.0,25.870001000000002,27.4,26.771428428571433,-0.052857142857143,0.129999999999999,-1.0
06/13/2012,27.27,4.0,3.0,25.870001000000002,27.4,26.82428557142858,-0.3457142857142855,-1.0200010000000006,-2.0
06/14/2012,28.290001,4.0,3.0,26.309998999999998,28.290001,27.169999857142862,-0.4571430000000006,-1.7199990000000014,-2.0
06/15/2012,30.01,5.0,2.0,26.309998999999998,30.01,27.62714285714286,-0.7285715714285718,-1.3999999999999986,-2.0
06/18/2012,31.41,5.0,2.0,27.01,31.41,28.355714428571428,-0.6871428571428569,-0.5,-2.0
